stage,topology_seed,dynamics_seed,arm,detected_index,event_time_ms,primary_eligible,primary_exclusion_reasons,prolonged,n_unique_contacts,n_finite_centroids,multiple_local_bursts_contact_fraction,median_mass_outside_detection,mode,support_state,distance_mode0,distance_mode1,in_primary_window,window_start_ms,window_end_ms,qualifying_start_ms,qualifying_end_ms,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms,route_upper_SCL_n,route_upper_SCL_ms,route_right_ICL_n,route_right_ICL_ms,route_middle_ICL_n,route_middle_ICL_ms,route_left_ICL_n,route_left_ICL_ms,route_middle_before_both_ICL_ends,route_right_before_upper_and_left,route_upper_and_left_before_right
screen,2511,820102,B1,47,22772.0,False,overlapping_window,False,10,10,0.0,0.03583216204188047,1,0,0.5288952782791044,0.5530781008499424,True,22646.0,22896.0,22744.0,22800.0,22839.8359375,,22826.02734375,,,,22746.505859375,,22751.935546875,22756.6953125,22762.1171875,22768.26953125,22774.90625,22781.84765625,22787.8046875,2,22832.931640625,2,22784.826171875,4,22754.3154296875,0,,,,
screen,2511,820102,B1,48,22978.0,False,overlapping_window,False,14,14,0.0,0.027793161837709517,1,-1,1.1727360752050142,1.208391688003696,True,22852.0,23102.0,22950.0,23006.0,23091.45703125,,23090.642578125,22947.12109375,23085.765625,22953.49609375,22960.216796875,23076.814453125,22967.0390625,22973.064453125,22979.556640625,22985.990234375,22994.150390625,23001.267578125,23007.58203125,4,23088.2041015625,2,23004.4248046875,4,22970.0517578125,2,22950.30859375,False,False,False
screen,2511,820102,B1,49,23242.0,False,overlapping_window,False,9,9,0.0,0.07615316849360937,0,1,0.4178724270196831,0.6247215326218712,True,23116.0,23366.0,23222.0,23262.0,,23238.564453125,,23244.8828125,,23251.345703125,23256.361328125,,23264.009765625,23270.76171875,,,23214.291015625,23221.0078125,23226.67578125,0,,2,23223.841796875,3,23264.009765625,3,23244.8828125,False,,
screen,2511,820102,B1,50,23444.0,False,overlapping_window,False,8,8,0.0,0.052119278227626464,0,1,0.4351640808280578,0.43944357833678127,True,23318.0,23568.0,23424.0,23464.0,23461.349609375,,,,,,23427.515625,,23433.33203125,23438.63671875,23449.943359375,,23428.109375,23434.6875,23440.54296875,1,23461.349609375,2,23437.615234375,4,23435.984375,0,,,,
screen,2511,820102,B1,51,23687.0,False,overlapping_window,False,10,10,0.0,0.03308905942862875,1,1,0.6355126776434428,0.3660655160409011,True,23562.0,23812.0,23662.0,23712.0,,23646.056640625,,23643.52734375,,,23677.529296875,,23682.736328125,23687.177734375,23692.51953125,23698.7421875,23705.462890625,23712.17578125,23717.9375,0,,2,23715.056640625,4,23684.95703125,2,23644.7919921875,False,,
screen,2511,820102,B2,0,691.0,True,,False,8,8,0.0,0.04921196172646693,0,1,0.5054113324069351,0.7855394138135245,False,566.0,816.0,688.0,694.0,,732.5422973632812,,728.6112670898438,,720.1824340820312,,662.865966796875,705.7301635742188,,,,651.5648193359375,658.8668212890625,663.423583984375,1,662.865966796875,2,661.1452026367188,1,705.7301635742188,3,728.6112670898438,False,False,False
screen,2511,820102,B2,1,1946.0,False,overlapping_window,False,9,9,0.0,0.031172900372151112,1,1,0.48498597145166056,0.23442469195916252,False,1820.0,2070.0,1920.0,1972.0,,,,,,1921.2410888671875,1926.97900390625,,1933.080322265625,1938.2120361328125,1944.1727294921875,1950.2713623046875,1956.8095703125,1962.51611328125,1968.47802734375,0,,2,1965.4970703125,4,1935.6461791992188,1,1921.2410888671875,False,,
screen,2511,820102,B2,2,2185.0,False,overlapping_window,False,13,13,0.0,0.030692380192929827,1,1,0.5078559009177456,0.2788870101504577,False,2060.0,2310.0,2144.0,2226.0,2200.17138671875,,2191.76708984375,,2187.148193359375,2160.39990234375,2164.511962890625,2182.51513671875,2170.08837890625,2175.658203125,2181.8720703125,2188.28857421875,2196.381591796875,2203.6025390625,2209.924072265625,4,2189.4576416015625,2,2206.7633056640625,4,2172.873291015625,1,2160.39990234375,False,False,True
screen,2511,820102,B2,3,2649.0,True,,False,11,11,0.0,0.048369312403198646,0,1,0.3199699333227551,0.35049160328837137,False,2524.0,2774.0,2614.0,2684.0,,2664.034912109375,,2657.82763671875,,2650.63330078125,2642.980224609375,,2637.015380859375,2634.904541015625,2636.72412109375,2641.447265625,2649.10498046875,2656.348876953125,2663.11181640625,0,,2,2659.7303466796875,4,2636.8697509765625,3,2657.82763671875,True,,
screen,2511,820102,B2,4,3103.0,True,,False,10,10,0.0,0.03610966936333797,0,1,0.42218974237279755,0.8099223362530406,False,2978.0,3228.0,3094.0,3112.0,3083.207763671875,3150.840087890625,3074.6298828125,3144.352294921875,3069.29052734375,3136.138427734375,3128.649169921875,3060.59912109375,3123.35205078125,,,,,,3060.4609375,4,3071.960205078125,1,3060.4609375,2,3126.0006103515625,3,3144.352294921875,False,True,False
screen,2511,820102,B2,5,4676.0,True,,False,11,11,0.09090909090909091,0.08183333893122431,0,0,0.5903141458561881,0.710645872522366,False,4550.0,4800.0,4644.0,4708.0,,4615.74853515625,,4694.67431640625,,4693.99560546875,4685.1650390625,,4678.42138671875,4671.75439453125,4664.44140625,4658.3544921875,4657.828125,4663.99365234375,4669.9892578125,0,,2,4666.991455078125,4,4675.087890625,3,4693.99560546875,False,,
screen,2511,820102,B2,6,5489.0,True,,False,11,11,0.0,0.030640462631677457,1,0,0.9040196218469909,0.6257491056553178,False,5364.0,5614.0,5478.0,5500.0,5455.4677734375,,5446.61181640625,,5440.41015625,,5515.9560546875,5432.07958984375,,5509.2431640625,5511.412109375,5516.59228515625,5523.724609375,5530.5283203125,5536.8720703125,4,5443.510986328125,2,5533.7001953125,3,5511.412109375,0,,,,
screen,2511,820102,B2,7,5773.0,False,overlapping_window,False,12,12,0.0,0.0711135685723372,0,0,0.6357068465062492,0.8371893755044152,False,5648.0,5898.0,5752.0,5794.0,5746.8984375,5783.6259765625,5737.78076171875,5788.6494140625,5732.076171875,5795.97314453125,5802.72021484375,5723.12646484375,5809.59765625,5810.03564453125,,,,5754.34228515625,5760.240234375,4,5734.928466796875,2,5757.291259765625,3,5809.59765625,3,5788.6494140625,False,False,False
screen,2511,820102,B2,8,6020.0,False,overlapping_window,False,11,11,0.0,0.03717829521704764,0,1,0.4047701258020389,0.4663516609995324,False,5894.0,6144.0,5982.0,6058.0,6034.865234375,,6025.70947265625,,6021.52392578125,6013.541015625,6017.755859375,6012.7705078125,6027.07373046875,6036.1591796875,,,6002.6162109375,6008.58154296875,6014.27001953125,4,6023.61669921875,2,6011.42578125,3,6027.07373046875,1,6013.541015625,False,True,False
screen,2511,820102,B2,9,6794.0,True,,False,14,14,0.0,0.02737861617993912,1,1,0.4693794778306649,0.3010314108739831,False,6668.0,6918.0,6750.0,6838.0,6785.03466796875,,6793.55419921875,6768.892578125,6798.5126953125,6773.42578125,6780.08544921875,6804.5537109375,6786.64599609375,6792.3876953125,6798.64501953125,6804.76220703125,6804.0830078125,6796.90966796875,6793.61083984375,4,6796.033447265625,2,6795.26025390625,4,6789.516845703125,2,6771.1591796875,False,False,False
screen,2511,820102,B2,10,7045.0,False,overlapping_window,False,10,10,0.0,0.030854666613529418,1,1,0.5502979601869026,0.2864476665896671,False,6920.0,7170.0,7016.0,7074.0,,,,7017.16259765625,,7023.64306640625,7029.51513671875,,7035.39404296875,7038.9951171875,7045.123046875,7051.38427734375,7059.1728515625,7065.42333984375,7070.57275390625,0,,2,7067.998046875,4,7037.194580078125,2,7020.40283203125,False,,
screen,2511,820102,B2,11,7263.0,False,overlapping_window,False,13,13,0.0,0.0407152140599523,1,1,0.44117226117659003,0.3473573165704854,False,7138.0,7388.0,7222.0,7304.0,7274.400390625,7237.80029296875,7266.47509765625,,7262.806640625,7247.4658203125,7253.5771484375,7258.50830078125,7259.74169921875,7265.51123046875,7275.5947265625,,7263.619140625,7269.970703125,7275.859375,4,7264.640869140625,2,7272.9150390625,4,7262.62646484375,2,7242.633056640625,False,False,True
screen,2511,820102,B2,12,7498.0,False,overlapping_window,False,8,8,0.0,0.051525723204988966,1,1,0.39926347724508116,0.36572233527763864,False,7372.0,7622.0,7474.0,7522.0,,,,,,7484.56103515625,7487.3564453125,,7493.13720703125,7498.5732421875,7505.96337890625,7513.83349609375,,7489.51123046875,7495.357421875,0,,2,7492.434326171875,4,7495.855224609375,1,7484.56103515625,False,,
screen,2511,820102,B2,13,8015.0,True,,False,9,9,0.0,0.03563177777473112,1,1,0.4099509725749112,0.38629208568645784,False,7890.0,8140.0,7984.0,8046.0,,7997.41455078125,,8002.10888671875,,8009.57958984375,8015.9970703125,,8023.6572265625,8031.998046875,,,8013.74755859375,8020.99560546875,8026.93310546875,0,,2,8023.96435546875,3,8023.6572265625,3,8002.10888671875,False,,
screen,2511,820102,B2,14,8373.0,True,,False,15,15,0.0,0.046895038256979535,1,1,0.4922241359253051,0.3954155281352954,False,8248.0,8498.0,8334.0,8412.0,8362.2666015625,8391.216796875,8354.6123046875,8385.9755859375,8350.52734375,8378.23828125,8371.0927734375,8344.01953125,8364.3955078125,8361.8017578125,8368.1357421875,8372.69921875,8381.0244140625,8388.2421875,8425.5576171875,4,8352.56982421875,2,8406.89990234375,4,8366.265625,3,8385.9755859375,True,False,True
screen,2511,820102,B2,15,8950.0,True,,False,13,13,0.0,0.04160406723656328,0,1,0.34482164744028926,0.48004574347152185,False,8824.0,9074.0,8910.0,8990.0,8953.2236328125,8954.828125,8944.06640625,8953.4130859375,8938.9267578125,8956.7529296875,8959.2978515625,8929.736328125,8969.48046875,8975.5107421875,,,8934.7841796875,8941.140625,8946.7392578125,4,8941.49658203125,2,8943.93994140625,3,8969.48046875,3,8954.828125,False,False,False
screen,2511,820102,B2,16,9417.0,True,,False,8,8,0.125,0.16103503209179398,0,1,0.27108943169618493,0.5337751920179308,False,9292.0,9542.0,9398.0,9436.0,,9432.3173828125,,9428.23828125,,9443.2265625,9425.0556640625,,,,,9396.9873046875,9403.2578125,9409.8896484375,9416.0927734375,0,,2,9412.9912109375,1,9425.0556640625,3,9432.3173828125,False,,
screen,2511,820102,B2,17,10364.0,True,,False,10,10,0.0,0.07934478365270939,0,1,0.4395690270169931,0.6350550048086095,False,10238.0,10488.0,10338.0,10390.0,,10386.6904296875,,10380.927734375,,10371.958984375,10364.5341796875,10397.8271484375,10357.2451171875,10350.853515625,,10338.4189453125,10342.3779296875,,10356.2919921875,1,10397.8271484375,1,10356.2919921875,3,10357.2451171875,3,10380.927734375,False,True,False
screen,2511,820102,B2,18,11146.0,True,,False,10,10,0.0,0.035048315304576166,1,0,0.5646119425948694,0.46380268225862925,False,11020.0,11270.0,11114.0,11178.0,11164.6611328125,,,11119.685546875,,11125.3935546875,11132.341796875,,11139.1328125,11144.521484375,11150.966796875,11158.05859375,11169.5126953125,,11154.259765625,1,11164.6611328125,1,11154.259765625,4,11141.8271484375,2,11122.53955078125,False,False,False
screen,2511,820102,B2,19,11679.0,False,overlapping_window,False,10,10,0.0,0.02920297092126362,1,1,0.5754822235361746,0.43831300819536567,False,11554.0,11804.0,11652.0,11706.0,,,,,,11647.1494140625,11654.99609375,11713.4013671875,11661.3505859375,11666.94140625,11671.9169921875,11679.0029296875,11686.7109375,11693.712890625,11703.7626953125,1,11713.4013671875,2,11698.73779296875,4,11664.14599609375,1,11647.1494140625,False,False,False
screen,2511,820102,B2,20,11922.0,False,overlapping_window,False,10,10,0.0,0.021392619209369995,1,1,0.5649585728890358,0.4274784209741824,False,11796.0,12046.0,11894.0,11950.0,,,,,,11891.677734375,11898.3125,11957.2841796875,11904.771484375,11910.5791015625,11916.3427734375,11922.830078125,11930.9228515625,11938.03515625,11943.95703125,1,11957.2841796875,2,11940.99609375,4,11907.67529296875,1,11891.677734375,False,False,False
screen,2511,820102,B2,21,12144.0,False,overlapping_window,False,11,11,0.0,0.024692438974820125,1,0,0.7087390907501735,0.5813247770426309,True,12018.0,12268.0,12112.0,12176.0,12189.9873046875,,,,,12112.130859375,12119.0478515625,12192.1474609375,12125.6044921875,12131.1806640625,12137.0302734375,12142.7529296875,12149.7783203125,12156.5537109375,12162.341796875,2,12191.0673828125,2,12159.44775390625,4,12128.392578125,1,12112.130859375,False,False,False
screen,2511,820102,B2,22,12380.0,False,overlapping_window,False,10,10,0.0,0.04000309895899806,0,1,0.4075074883939154,0.4398931919154626,True,12254.0,12504.0,12350.0,12410.0,,,,12368.50390625,,12375.015625,12381.927734375,,12388.4326171875,12394.189453125,12402.0078125,12409.552734375,12361.59765625,12368.2744140625,12373.6611328125,0,,2,12370.9677734375,4,12391.31103515625,2,12371.759765625,False,,
screen,2511,820102,B2,23,12616.0,False,overlapping_window,False,10,10,0.0,0.045828212568312,1,1,0.45773000003821773,0.38610765376534273,True,12490.0,12740.0,12584.0,12648.0,12609.5712890625,,12611.3974609375,,12601.6328125,,12608.2412109375,,12615.4501953125,12621.310546875,12627.9658203125,12634.7490234375,12643.12109375,,12598.130859375,3,12609.5712890625,1,12598.130859375,4,12618.38037109375,0,,,,
screen,2511,820102,B2,24,12851.0,False,overlapping_window,False,8,8,0.0,0.04192937894670272,1,1,0.4732831158443678,0.443818563265133,True,12726.0,12976.0,12836.0,12866.0,12868.4921875,,,,,12824.5068359375,12830.541015625,,12836.6279296875,12840.8828125,,,12835.681640625,12841.556640625,12847.42578125,1,12868.4921875,2,12844.4912109375,3,12836.6279296875,1,12824.5068359375,False,False,False
screen,2511,820102,B2,25,13094.0,False,overlapping_window,False,12,12,0.0,0.033485855929420286,0,0,0.5627632643019407,0.5891014897127177,True,12968.0,13218.0,13060.0,13128.0,13140.994140625,,13134.6025390625,,13128.982421875,,13062.0654296875,13120.0537109375,13067.8916015625,13073.05078125,13077.97265625,13084.1083984375,13091.3671875,13098.4619140625,13104.794921875,4,13131.79248046875,2,13101.62841796875,4,13070.47119140625,0,,,,
screen,2511,820102,B2,26,14858.0,True,,False,10,10,0.0,0.046852755759302984,1,0,0.4853972706268138,0.4632107187358542,True,14732.0,14982.0,14828.0,14888.0,14880.9111328125,,14870.548828125,,,14832.6943359375,14837.6416015625,,14843.0810546875,14848.2255859375,14854.041015625,14860.4189453125,14868.8779296875,,14864.2919921875,2,14875.72998046875,1,14864.2919921875,4,14845.6533203125,1,14832.6943359375,False,False,False
screen,2511,820102,B2,27,15139.0,True,,False,15,15,0.0,0.031199743708480478,1,0,0.5375728685550559,0.4634949756349993,True,15014.0,15264.0,15094.0,15184.0,15116.0986328125,15159.794921875,15107.6650390625,15153.259765625,15102.517578125,15146.32421875,15138.9755859375,15092.9013671875,15131.513671875,15129.6611328125,15136.849609375,15141.7509765625,15150.359375,15157.6748046875,15164.560546875,4,15105.09130859375,2,15161.11767578125,4,15134.181640625,3,15153.259765625,True,False,True
screen,2511,820102,B2,28,16120.0,True,,False,10,10,0.0,0.03426239381750945,0,1,0.3767270476270098,0.4143318730155193,True,15994.0,16244.0,16086.0,16154.0,16126.0439453125,,,,,16110.6767578125,16118.1845703125,,16124.373046875,16131.802734375,16134.64453125,16126.83984375,16111.3212890625,16109.5439453125,16109.9658203125,1,16126.0439453125,2,16109.7548828125,4,16128.087890625,1,16110.6767578125,False,False,False
screen,2511,820102,B2,29,17952.0,True,,False,10,10,0.0,0.06166449495732986,0,1,0.5072821515575038,0.5534378759055396,True,17826.0,18076.0,17934.0,17970.0,17988.583984375,17917.826171875,17979.154296875,17922.671875,17973.50390625,17928.802734375,17937.505859375,,17943.595703125,17949.921875,,,,,17936.0234375,3,17979.154296875,1,17936.0234375,3,17943.595703125,3,17922.671875,False,False,False
screen,2511,820102,B2,30,18215.0,True,,False,10,10,0.0,0.029114011389227538,1,1,0.5311158914604903,0.2799090009092322,True,18090.0,18340.0,18186.0,18244.0,,,,18187.798828125,,18192.287109375,18198.623046875,,18204.705078125,18210.146484375,18215.970703125,18222.212890625,18231.271484375,18233.17578125,18229.033203125,0,,2,18231.1044921875,4,18207.42578125,2,18190.04296875,False,,
screen,2511,820102,B2,31,18481.0,True,,False,10,10,0.0,0.053979557904714724,1,1,0.41791918063413236,0.3361710715445556,True,18356.0,18606.0,18450.0,18512.0,18460.92578125,18490.080078125,18469.75,18485.3515625,18474.515625,18479.318359375,18471.21484375,18484.060546875,,,,,,18498.521484375,18504.19921875,4,18472.1328125,2,18501.3603515625,1,18471.21484375,3,18485.3515625,True,False,True
screen,2511,820102,B2,32,19452.0,False,overlapping_window,False,11,11,0.0,0.034527639926362166,1,1,0.466729825967951,0.40624155694829633,True,19326.0,19576.0,19416.0,19488.0,19475.14453125,,19465.53515625,,19459.876953125,19425.810546875,19431.677734375,19450.021484375,19437.736328125,19443.8125,19449.662109375,19455.859375,19464.056640625,,,4,19462.7060546875,0,,4,19440.7744140625,1,19425.810546875,,,
screen,2511,820102,B2,33,19689.0,False,overlapping_window,False,11,11,0.0,0.04399562728143381,0,1,0.3719386622190079,0.4178802726737816,True,19564.0,19814.0,19652.0,19726.0,19698.923828125,,19690.232421875,19686.482421875,19684.541015625,19692.169921875,19697.76953125,19676.861328125,19704.265625,19712.349609375,,,,19685.53515625,19691.87109375,4,19687.38671875,2,19688.703125,3,19704.265625,2,19689.326171875,False,False,False
screen,2511,820102,B2,34,19951.0,True,,False,12,12,0.0,0.025696993994195116,0,0,0.8293602810519257,0.9092940039730649,True,19826.0,20076.0,19924.0,19978.0,20019.853515625,,20027.068359375,,20033.421875,,19928.80859375,20041.05859375,19934.4609375,19939.380859375,19944.806640625,19950.849609375,19957.23828125,19963.01953125,19968.78515625,4,20030.2451171875,2,19965.90234375,4,19936.9208984375,0,,,,
screen,2511,820102,B2,35,20254.0,False,overlapping_window,False,8,8,0.0,0.03374369744873151,0,1,0.5046810087546609,0.5894394742465326,True,20128.0,20378.0,20252.0,20256.0,,20295.392578125,,20291.046875,,,,,,20215.8125,20221.376953125,20227.7578125,20233.47265625,20239.818359375,20244.8515625,0,,2,20242.3349609375,2,20218.5947265625,2,20293.2197265625,True,,
screen,2511,820102,B2,36,20501.0,False,overlapping_window,False,12,12,0.0,0.031050776641448737,1,1,0.48460474457682184,0.27846522519030426,True,20376.0,20626.0,20462.0,20540.0,20495.212890625,,20485.919921875,,20482.236328125,,20490.576171875,20480.376953125,20495.904296875,20500.53515625,20506.49609375,20512.458984375,20519.919921875,20520.08203125,20513.337890625,4,20484.078125,2,20516.7099609375,4,20498.2197265625,0,,,,
screen,2511,820102,B2,37,21202.0,True,,False,8,8,0.0,0.030747357688284804,0,1,0.3363736569601139,0.4310464068187395,True,21076.0,21326.0,21166.0,21238.0,,21210.814453125,,21205.404296875,,21201.001953125,21202.435546875,,21205.494140625,21206.603515625,21201.1875,21196.76953125,,,,0,,0,,4,21203.96484375,3,21205.404296875,,,
screen,2511,820102,B2,38,21501.0,True,,False,13,13,0.0,0.021658196206992743,1,-1,0.7156059704671978,0.7017704560603159,True,21376.0,21626.0,21462.0,21540.0,21562.552734375,,21555.1015625,,21549.11328125,21465.400390625,21471.287109375,21539.955078125,21477.369140625,21482.953125,21489.033203125,21495.177734375,21500.9296875,21507.056640625,21512.833984375,4,21552.107421875,2,21509.9453125,4,21480.1611328125,1,21465.400390625,False,False,False
screen,2511,820102,B2,39,21807.0,False,overlapping_window,False,11,11,0.0,0.026582190124061062,0,1,0.5098894733126997,0.6021574178133307,True,21682.0,21932.0,21778.0,21836.0,21844.146484375,21772.5546875,21835.439453125,21777.3984375,21829.91796875,21784.123046875,21791.876953125,21820.751953125,21798.455078125,21803.66015625,21803.337890625,,,,,4,21832.6787109375,0,,4,21800.896484375,3,21777.3984375,,,
screen,2511,820102,B2,40,22040.0,False,overlapping_window,False,11,11,0.0,0.052554127251258506,1,0,0.6374840201286724,0.5747701417327388,True,21914.0,22164.0,22000.0,22080.0,21993.8046875,22048.154296875,21987.775390625,22042.703125,,22035.8359375,22032.955078125,,22037.6484375,22041.337890625,,,22035.751953125,22040.5390625,22044.47265625,2,21990.7900390625,2,22042.505859375,3,22037.6484375,3,22042.703125,True,False,False
screen,2511,820102,B2,41,22257.0,False,overlapping_window,False,11,11,0.0,0.0426728201156702,1,-1,0.8787145327949479,0.8266363316420481,True,22132.0,22382.0,22252.0,22262.0,22227.638671875,,22218.7421875,,22213.34375,,22288.40234375,22204.123046875,22295.544921875,22302.408203125,22311.466796875,,22279.56640625,22286.015625,22291.849609375,4,22216.04296875,2,22288.9326171875,4,22298.9765625,0,,,,
screen,2511,820102,B2,42,22836.0,True,,False,11,11,0.0,0.0505943823839058,1,1,0.4175085460061577,0.3632702635135475,True,22710.0,22960.0,22800.0,22872.0,22839.8359375,,22830.193359375,22819.873046875,,22825.6484375,22831.119140625,,22837.302734375,22843.8203125,22850.23828125,,22832.16796875,22838.16015625,22844.5,2,22835.0146484375,2,22841.330078125,4,22840.5615234375,2,22822.7607421875,False,False,True
screen,2511,820102,B2,43,23774.0,True,,False,11,11,0.0,0.06384631481393578,1,0,0.5023288354266244,0.48697490204683075,True,23648.0,23898.0,23740.0,23808.0,,23761.3984375,,23767.1796875,23742.05859375,23775.34375,23781.98828125,23750.9765625,23788.96484375,23799.234375,,,23776.037109375,23783.22265625,23789.3203125,2,23746.517578125,2,23786.271484375,3,23788.96484375,3,23767.1796875,False,False,True
screen,2511,820103,B0,0,1051.0,True,,False,12,12,0.0,0.1083001649494226,1,-1,0.7823907216385247,0.7177316137877249,False,926.0,1176.0,1020.0,1082.0,1108.0064697265625,1049.2618408203125,1098.5943603515625,1043.6153564453125,,1036.3646240234375,1028.049560546875,1140.0865478515625,1025.1962890625,,,1043.69189453125,1052.040771484375,1059.62548828125,1072.364501953125,3,1108.0064697265625,2,1065.9949951171875,2,1026.6229248046875,3,1043.6153564453125,True,False,False
screen,2511,820103,B0,1,1396.0,True,,False,14,14,0.0,0.028061930971474257,1,1,0.5792652208142773,0.3692796510713248,False,1270.0,1520.0,1354.0,1438.0,1413.3250732421875,,1410.943359375,1355.1334228515625,1404.7032470703125,1361.6798095703125,1368.554931640625,1395.548583984375,1374.6875,1380.3514404296875,1386.509033203125,1393.0794677734375,1400.4169921875,1406.7646484375,1412.7657470703125,4,1407.8233032226562,2,1409.7651977539062,4,1377.5194702148438,2,1358.4066162109375,False,False,False
screen,2511,820103,B0,2,1648.0,False,overlapping_window,False,11,11,0.0,0.03092502574199728,0,0,0.6047897706473555,0.6941574277030294,False,1522.0,1772.0,1616.0,1680.0,,,1708.5791015625,,1705.6446533203125,,1618.8492431640625,1698.4669189453125,1624.8143310546875,1630.1002197265625,1635.6402587890625,1641.8868408203125,1649.193359375,1655.99072265625,1661.0506591796875,3,1705.6446533203125,2,1658.5206909179688,4,1627.457275390625,0,,,,
screen,2511,820103,B0,3,1888.0,False,overlapping_window,False,12,12,0.0,0.0327266224750449,1,-1,0.9955345895979238,1.1778036036035258,False,1762.0,2012.0,1864.0,1912.0,,,1999.8638916015625,,2003.609130859375,1861.3411865234375,1868.00830078125,2007.95361328125,1875.115478515625,1880.3121337890625,1885.47802734375,1892.60107421875,1900.001220703125,1907.4769287109375,1914.0426025390625,3,2003.609130859375,2,1910.759765625,4,1877.7138061523438,1,1861.3411865234375,False,False,False
screen,2511,820103,B0,4,2137.0,False,overlapping_window,False,11,11,0.09090909090909091,0.0405096304544149,1,-1,0.9916078370461131,0.7282742695552814,False,2012.0,2262.0,2120.0,2154.0,,,,,2034.7572021484375,2111.463623046875,2117.861083984375,2068.1064453125,2124.680908203125,2130.2255859375,2136.84912109375,2143.75244140625,2151.965087890625,2145.781982421875,2081.064697265625,2,2051.4318237304688,2,2113.42333984375,4,2127.4532470703125,1,2111.463623046875,False,False,False
screen,2511,820103,B0,5,2376.0,False,overlapping_window,False,10,10,0.0,0.022368264468496685,1,1,0.471896783256817,0.2772746921228285,False,2250.0,2500.0,2346.0,2406.0,,,,,2356.26416015625,,2359.45849609375,2365.532958984375,2365.94384765625,2371.14111328125,2376.80859375,2383.091064453125,2390.276123046875,2396.56494140625,2402.51708984375,2,2360.8985595703125,2,2399.541015625,4,2368.54248046875,0,,,,
screen,2511,820103,B0,6,2609.0,False,overlapping_window,False,9,9,0.0,0.0216316558149925,1,1,0.49379665455354765,0.23835997788849755,False,2484.0,2734.0,2584.0,2634.0,,,,,,2584.033203125,2588.82421875,,2594.976806640625,2600.406005859375,2606.537841796875,2613.152099609375,2620.656982421875,2628.1005859375,2634.1943359375,0,,2,2631.1474609375,4,2597.69140625,1,2584.033203125,False,,
